CODMUNDV,NOMEMUN,X,Y
4310603,Itaqui,-56.17566,-29.213729999999998
4310652,Itati,-50.16367,-29.4612
4310702,Itatiba do Sul,-52.477540000000005,-27.35619
4310751,Ivorá,-53.58363000000001,-29.51357
4310801,Ivoti,-51.15708,-29.580640000000002
4310850,Jaboticaba,-53.264219999999995,-27.629720000000002
4310876,Jacuizinho,-53.01413,-29.03535
4310900,Jacutinga,-52.547059999999995,-27.78698
4311007,Jaguarão,-53.33558000000001,-32.41023
4311106,Jaguari,-54.64895,-29.45866
4311122,Jaquirana,-50.36139,-28.948390000000003
4311130,Jari,-54.298469999999995,-29.292109999999997
4311155,Jóia,-54.15452,-28.76673
4311205,Júlio de Castilhos,-53.6523,-29.2584
4311239,Lagoa Bonita do Sul,-53.04214,-29.50287
4311270,Lagoa dos Três Cantos,-52.83415,-28.570940000000004
4311304,Lagoa Vermelha,-51.50166,-28.22741
4311254,Lagoão,-52.78767,-29.238609999999998
4311403,Lajeado,-52.00735,-29.44407
4311429,Lajeado do Bugre,-53.206019999999995,-27.70327
4311502,Lavras do Sul,-54.15365,-30.77212
4311601,Liberato Salzano,-53.063869999999994,-27.54952
4311627,Lindolfo Collor,-51.21966,-29.582990000000002
4311643,Linha Nova,-51.21562,-29.45982
4311718,Maçambará,-55.77496,-29.066190000000002
4311700,Machadinho,-51.674009999999996,-27.587
4311734,Mampituba,-50.00241,-29.2623
4311759,Manoel Viana,-55.556909999999995,-29.428379999999997
4311775,Maquiné,-50.20908,-29.63372
4311791,Maratá,-51.55024,-29.5485
4311809,Marau,-52.26885,-28.455370000000002
4311908,Marcelino Ramos,-51.95065,-27.478509999999996
4311981,Mariana Pimentel,-51.584070000000004,-30.31427
4312005,Mariano Moro,-52.16852,-27.342509999999997
4312054,Marques de Souza,-52.14877,-29.28975
4312104,Mata,-54.46872,-29.538940000000004
4312138,Mato Castelhano,-52.19829,-28.278309999999998
4312153,Mato Leitão,-52.13584,-29.52515
4312179,Mato Queimado,-54.65635,-28.243509999999997
4312203,Maximiliano de Almeida,-51.81545,-27.60388
4312252,Minas do Leão,-52.077909999999996,-30.074720000000003
4312302,Miraguaí,-53.746109999999994,-27.49066
4312351,Montauri,-52.050090000000004,-28.6699
4312377,Monte Alegre dos Campos,-50.80509,-28.70028
4312385,Monte Belo do Sul,-51.65169,-29.140279999999997
4312401,Montenegro,-51.50295,-29.710240000000002
4312427,Mormaço,-52.66189,-28.6938
4312443,Morrinhos do Sul,-49.95432,-29.33795
4312450,Morro Redondo,-52.63775,-31.63715
4312476,Morro Reuter,-51.05532,-29.52079
4312500,Mostardas,-50.7292,-30.85476
4312609,Muçum,-51.81557,-29.140420000000002
4312617,Muitos Capões,-51.23025,-28.38598
4312625,Muliterno,-51.7769,-28.326970000000003
4312658,Não-Me-Toque,-52.824909999999996,-28.45942
4312674,Nicolau Vergueiro,-52.4484,-28.520979999999998
4312708,Nonoai,-52.85726,-27.3695
4312757,Nova Alvorada,-52.17137,-28.70802
4312807,Nova Araçá,-51.746109999999994,-28.651429999999998
4312906,Nova Bassano,-51.754129999999996,-28.726
4312955,Nova Boa Vista,-52.979490000000006,-27.997059999999998
4313003,Nova Bréscia,-52.035309999999996,-29.222179999999998
4313011,Nova Candelária,-54.12485,-27.595809999999997
4313037,Nova Esperança do Sul,-54.82154,-29.403340000000004
4313060,Nova Hartz,-50.89822,-29.58568
4313086,Nova Pádua,-51.31589,-29.001179999999998
4313102,Nova Palma,-53.41631999999999,-29.43348
4313201,Nova Petrópolis,-51.08488,-29.37235
4313300,Nova Prata,-51.60846,-28.760859999999997
4313334,Nova Ramada,-53.703540000000004,-28.07641
4313359,Nova Roma do Sul,-51.408559999999994,-28.9894
4313375,Nova Santa Rita,-51.28862,-29.84443
4313490,Novo Barreiro,-53.1159,-27.89957
4313391,Novo Cabrais,-52.995509999999996,-29.760409999999997
4313409,Novo Hamburgo,-51.049,-29.73497
4313425,Novo Machado,-54.53697,-27.544940000000004
4313441,Novo Tiradentes,-53.16712,-27.561809999999998
4313466,Novo Xingu,-53.05789,-27.744609999999998
4313508,Osório,-50.26757,-29.91597
4313607,Paim Filho,-51.7803,-27.72213
4313656,Palmares do Sul,-50.44896,-30.362440000000003
4313706,Palmeira das Missões,-53.38211,-27.94015
4313805,Palmitinho,-53.58764,-27.32793
4313904,Panambi,-53.507419999999996,-28.32998
4313953,Pantano Grande,-52.37096,-30.257759999999998
4314001,Paraí,-51.78859,-28.60101
4314027,Paraíso do Sul,-53.12138,-29.69647
4314035,Pareci Novo,-51.42269,-29.61068
4314050,Parobé,-50.856,-29.65902
4314068,Passa Sete,-52.870430000000006,-29.43954
4314076,Passo do Sobrado,-52.24514,-29.759259999999998
4314100,Passo Fundo,-52.45247,-28.26897
4314134,Paulo Bento,-52.39532,-27.71032
4314159,Paverama,-51.72835,-29.56927
4314175,Pedras Altas,-53.69105,-31.839109999999998
4314209,Pedro Osório,-52.872609999999995,-31.960409999999996
4314308,Pejuçara,-53.5935,-28.45437
4314407,Pelotas,-52.341159999999995,-31.58117
4314423,Picada Café,-51.1084,-29.460929999999998
4314456,Pinhal,-53.23505,-27.52897
4314464,Pinhal da Serra,-51.21932,-27.853609999999996
4314472,Pinhal Grande,-53.335809999999995,-29.2919
4314498,Pinheirinho do Vale,-53.633959999999995,-27.221829999999997
4314506,Pinheiro Machado,-53.413419999999995,-31.405359999999998
4314548,Pinto Bandeira,-51.4618,-29.09289
4314555,Pirapó,-55.24415,-28.06553
4314605,Piratini,-53.10323,-31.438940000000002
4314704,Planalto,-53.07809,-27.335309999999996
4314753,Poço das Antas,-51.64082,-29.44612
4314779,Pontão,-52.6415,-28.0367
4314787,Ponte Preta,-52.50603,-27.65488
4314803,Portão,-51.248979999999996,-29.700440000000004
4314902,Porto Alegre,-51.16507,-30.095390000000002
4315008,Porto Lucena,-54.95905,-27.85077
4315057,Porto Mauá,-54.65705,-27.5919
4315073,Porto Vera Cruz,-54.89106999999999,-27.754820000000002
4315107,Porto Xavier,-55.14331,-27.93205
4315131,Pouso Novo,-52.22858,-29.15837
4315149,Presidente Lucena,-51.17416,-29.52448
4315156,Progresso,-52.31897,-29.224420000000002
4315172,Protásio Alves,-51.48745,-28.73723
4315206,Putinga,-52.14779,-29.02856
4315305,Quaraí,-56.152330000000006,-30.279770000000003
4315313,Quatro Irmãos,-52.47095,-27.84307
4315321,Quevedos,-54.065490000000004,-29.30964
4315354,Quinze de Novembro,-53.11665,-28.757040000000003
4315404,Redentora,-53.633280000000006,-27.57313
4315453,Relvado,-52.06785,-29.11859
4315503,Restinga Sêca,-53.34413000000001,-29.81772
4315552,Rio dos Índios,-52.879569999999994,-27.25282
4315602,Rio Grande,-52.404579999999996,-32.22007
4315701,Rio Pardo,-52.43694,-30.0228
4315750,Riozinho,-50.399770000000004,-29.61614
4315800,Roca Sales,-51.829409999999996,-29.256970000000003
4315909,Rodeio Bonito,-53.170519999999996,-27.46335
4315958,Rolador,-54.83444,-28.25517
4316006,Rolante,-50.54971,-29.629009999999997
4316105,Ronda Alta,-52.74941,-27.81123
4316204,Rondinha,-52.89297,-27.83251
4316303,Roque Gonzales,-55.08825,-28.059479999999997
4316402,Rosário do Sul,-55.11026999999999,-30.32562
4316428,Sagrada Família,-53.131859999999996,-27.70795
4316436,Saldanha Marinho,-53.09431,-28.38675
4316451,Salto do Jacuí,-53.25434,-29.068179999999998
4316477,Salvador das Missões,-54.83173000000001,-28.10016
4316501,Salvador do Sul,-51.535470000000004,-29.458040000000004
4316600,Sananduva,-51.800270000000005,-27.957320000000003
4316709,Santa Bárbara do Sul,-53.28451999999999,-28.37385
4316733,Santa Cecília do Sul,-51.8984,-28.181209999999997
4316758,Santa Clara do Sul,-52.13179,-29.45368
4316808,Santa Cruz do Sul,-52.40724,-29.64664
4316972,Santa Margarida do Sul,-54.097719999999995,-30.371059999999996
4316907,Santa Maria,-53.825030000000005,-29.78497
4316956,Santa Maria do Herval,-50.9669,-29.477590000000003
4317202,Santa Rosa,-54.49706,-27.864490000000004
4317251,Santa Tereza,-51.71082,-29.163859999999996
4317301,Santa Vitória do Palmar,-53.00721,-33.1635
4317004,Santana da Boa Vista,-53.177,-30.817040000000002
4317103,Sant'Ana do Livramento,-55.56166999999999,-30.738809999999997
4317400,Santiago,-54.79636,-29.127240000000004
4317509,Santo Ângelo,-54.29752,-28.250709999999998
4317608,Santo Antônio da Patrulha,-50.55938,-29.87272
4317707,Santo Antônio das Missões,-55.42604,-28.493959999999998
4317558,Santo Antônio do Palma,-52.00864,-28.4956
4317756,Santo Antônio do Planalto,-52.68147,-28.365090000000002
4317806,Santo Augusto,-53.75598000000001,-27.903209999999998
4317905,Santo Cristo,-54.71085,-27.798340000000003
4317954,Santo Expedito do Sul,-51.66122,-27.923070000000003
4318002,São Borja,-55.796580000000006,-28.74669
4318051,São Domingos do Sul,-51.86781,-28.53835
4318101,São Francisco de Assis,-55.13118000000001,-29.44792
4318200,São Francisco de Paula,-50.559709999999995,-29.199720000000003
4318309,São Gabriel,-54.363659999999996,-30.30578
4318408,São Jerônimo,-51.91172,-30.290359999999996
4318424,São João da Urtiga,-51.83467,-27.79765
4318432,São João do Polêsine,-53.47051,-29.6421
4318440,São Jorge,-51.71586,-28.50123
4318457,São José das Missões,-53.13171,-27.79485
4318465,São José do Herval,-52.27456,-29.06503
4318481,São José do Hortêncio,-51.25723,-29.5359
4318499,São José do Inhacorá,-54.12392,-27.738770000000002
4318507,São José do Norte,-51.665409999999994,-31.76156
4318606,São José do Ouro,-51.56038,-27.7724
4318614,São José do Sul,-51.484390000000005,-29.54836
4318622,São José dos Ausentes,-49.9617,-28.6486
4318705,São Leopoldo,-51.14498,-29.755390000000002
4318804,São Lourenço do Sul,-52.12255,-31.234479999999998
4318903,São Luiz Gonzaga,-54.890919999999994,-28.41845
4319000,São Marcos,-51.065090000000005,-28.963109999999997
4319109,São Martinho,-53.95341,-27.729129999999998
4319125,São Martinho da Serra,-53.886280000000006,-29.474809999999998
4319158,São Miguel das Missões,-54.521519999999995,-28.673109999999998
4319208,São Nicolau,-55.24811999999999,-28.203120000000002
4319307,São Paulo das Missões,-54.97538,-27.98885
4319356,São Pedro da Serra,-51.50632,-29.41965
4319364,São Pedro das Missões,-53.23771,-27.779690000000002
4319372,São Pedro do Butiá,-54.8948,-28.12363
4319406,São Pedro do Sul,-54.237880000000004,-29.61153
4319505,São Sebastião do Caí,-51.33782,-29.589370000000002
4319604,São Sepé,-53.62001,-30.17598
4319703,São Valentim,-52.55941,-27.55381
4319711,São Valentim do Sul,-51.76099,-29.0568
4319737,São Valério do Sul,-53.90883,-27.821209999999997
4319752,São Vendelino,-51.372679999999995,-29.38291
4319802,São Vicente do Sul,-54.75421,-29.70995
4319901,Sapiranga,-50.99559,-29.61437
4320008,Sapucaia do Sul,-51.13371,-29.82335
4320107,Sarandi,-52.89593000000001,-27.94159
4320206,Seberi,-53.36251,-27.50115
4320230,Sede Nova,-53.953140000000005,-27.64113
4320263,Segredo,-52.92943,-29.31261
4320305,Selbach,-52.9785,-28.66905
4320321,Senador Salgado Filho,-54.536590000000004,-28.029040000000002
4320354,Sentinela do Sul,-51.60772,-30.62541
4320404,Serafina Corrêa,-51.93363,-28.701590000000003
4320453,Sério,-52.24355,-29.3949
4320503,Sertão,-52.31408,-28.009990000000002
4320552,Sertão Santana,-51.62992,-30.46694
4320578,Sete de Setembro,-54.46011,-28.145429999999998
4320602,Severiano de Almeida,-52.11139,-27.41545
4320651,Silveira Martins,-53.5702,-29.633390000000002
4320677,Sinimbu,-52.56898,-29.444940000000003
4320701,Sobradinho,-53.02626,-29.405620000000003
4320800,Soledade,-52.537330000000004,-28.83943
4320859,Tabaí,-51.730959999999996,-29.667070000000002
4320909,Tapejara,-52.010659999999994,-28.05858
4321006,Tapera,-52.86146,-28.661409999999997
4321105,Tapes,-51.4414,-30.663990000000002
4321204,Taquara,-50.76364,-29.671390000000002
4321303,Taquari,-51.83153,-29.74478
4321329,Taquaruçu do Sul,-53.48579,-27.408559999999998
4321352,Tavares,-51.07398,-31.286109999999997
4321402,Tenente Portela,-53.76416,-27.37267
4321436,Terra de Areia,-50.06689,-29.6019
4321451,Teutônia,-51.778040000000004,-29.471529999999998
4321469,Tio Hugo,-52.59816,-28.582390000000004
4321477,Tiradentes do Sul,-54.120909999999995,-27.368140000000004
4321493,Toropi,-54.301109999999994,-29.470309999999998
4321501,Torres,-49.80963,-29.3283
4321600,Tramandaí,-50.22129,-30.0286
4321626,Travesseiro,-52.087579999999996,-29.282909999999998
4321634,Três Arroios,-52.18015,-27.49258
4321667,Três Cachoeiras,-49.96321,-29.4743
4321709,Três Coroas,-50.770590000000006,-29.47733
4321808,Três de Maio,-54.26521999999999,-27.73191
4321832,Três Forquilhas,-50.085409999999996,-29.42853
4321857,Três Palmeiras,-52.83735,-27.617140000000003
4321907,Três Passos,-53.929230000000004,-27.4412
4321956,Trindade do Sul,-52.89901999999999,-27.52774
4322004,Triunfo,-51.5711,-29.84487
4322103,Tucunduva,-54.430730000000004,-27.639390000000002
4322152,Tunas,-52.89274,-29.11425
4322186,Tupanci do Sul,-51.53759,-27.93018
4322202,Tupanciretã,-54.003330000000005,-29.02062
4322251,Tupandi,-51.426759999999994,-29.474420000000002
4322301,Tuparendi,-54.554559999999995,-27.7065
4322327,Turuçu,-52.156079999999996,-31.4751
4322343,Ubiretama,-54.64631,-28.03782
4322350,União da Serra,-52.02147,-28.772579999999998
4322376,Unistalda,-55.15878000000001,-29.0685
4322400,Uruguaiana,-56.729530000000004,-29.840640000000004
4322509,Vacaria,-50.92374,-28.370409999999996
4322533,Vale do Sol,-52.689530000000005,-29.58369
4322541,Vale Real,-51.2484,-29.362759999999998
4322525,Vale Verde,-52.11244,-29.830790000000004
4322558,Vanini,-51.835029999999996,-28.49039
4322608,Venâncio Aires,-52.195240000000005,-29.578559999999996
4322707,Vera Cruz,-52.53865,-29.71317
4322806,Veranópolis,-51.55171,-28.96358
4322855,Vespasiano Corrêa,-51.86061,-29.066809999999997
4322905,Viadutos,-51.99375,-27.572290000000002
4323002,Viamão,-50.86954,-30.167140000000003
4323101,Vicente Dutra,-53.387919999999994,-27.171090000000003
4323200,Victor Graeff,-52.685230000000004,-28.55012
4323309,Vila Flores,-51.55283,-28.858970000000003
4323358,Vila Lângaro,-52.142140000000005,-28.12827
4323408,Vila Maria,-52.15169,-28.55793
4323457,Vila Nova do Sul,-53.87896,-30.34624
4323507,Vista Alegre,-53.51011,-27.324959999999997
4323606,Vista Alegre do Prata,-51.78219,-28.82075
4323705,Vista Gaúcha,-53.700430000000004,-27.265790000000003
4323754,Vitória das Missões,-54.46349,-28.38205
4323770,Westfália,-51.742940000000004,-29.40638
4323804,Xangri-lá,-50.06982,-29.80803
5000203,Água Clara,-52.926880000000004,-19.96153
5000252,Alcinópolis,-53.74925,-18.20917
5000609,Amambai,-54.96774,-23.1578
5000708,Anastácio,-55.761340000000004,-20.70726
5000807,Anaurilândia,-52.80819,-22.111620000000002
5000856,Angélica,-53.86525,-22.06259
5000906,Antônio João,-55.96925,-22.20573
5001003,Aparecida do Taboado,-51.29061,-20.07611
5001102,Aquidauana,-55.86323,-19.7561
5001243,Aral Moreira,-55.450109999999995,-22.90749
5001508,Bandeirantes,-54.285109999999996,-19.80517
5001904,Bataguassu,-52.570780000000006,-21.80827
5002001,Batayporã,-53.177519999999994,-22.39053
5002100,Bela Vista,-56.53683,-21.936770000000003
5002159,Bodoquena,-56.69249,-20.55336
5002209,Bonito,-56.46025,-21.007820000000002
5002308,Brasilândia,-52.43416,-21.07576
5002407,Caarapó,-54.804590000000005,-22.587629999999997
5002605,Camapuã,-53.86926999999999,-19.34141
5002704,Campo Grande,-54.24969,-20.91317
5002803,Caracol,-57.089490000000005,-21.94079
5002902,Cassilândia,-52.180240000000005,-19.09454
5002951,Chapadão do Sul,-52.69821999999999,-18.994229999999998
5003108,Corguinho,-55.05764,-19.80653
5003157,Coronel Sapucaia,-55.38298,-23.34771
5003207,Corumbá,-56.72371999999999,-18.73121
5003256,Costa Rica,-53.20301,-18.51934
5003306,Coxim,-54.6748,-18.28065
5003454,Deodápolis,-54.151309999999995,-22.15644
5003488,Dois Irmãos do Buriti,-55.36541,-20.61505
5003504,Douradina,-54.5878,-22.01383
5003702,Dourados,-54.838,-22.14518
5003751,Eldorado,-54.22504,-23.737820000000003
5003801,Fátima do Sul,-54.43968,-22.33812
5003900,Figueirão,-53.86281999999999,-18.744410000000002
5004007,Glória de Dourados,-54.19243,-22.42773
5004106,Guia Lopes da Laguna,-55.996430000000004,-21.53849
5004304,Iguatemi,-54.538309999999996,-23.43424
5004403,Inocência,-52.02169,-19.65697
5004502,Itaporã,-54.87372,-22.00248
5004601,Itaquiraí,-54.11923,-23.34113
5004700,Ivinhema,-53.79906,-22.37129
5004809,Japorã,-54.53848000000001,-23.81036
5004908,Jaraguari,-54.34783,-20.22736
5005004,Jardim,-56.35398000000001,-21.58268
5005103,Jateí,-53.95738000000001,-22.70658
5005152,Juti,-54.489419999999996,-22.77486
5005202,Ladário,-57.57088,-19.10031
5005251,Laguna Carapã,-55.132090000000005,-22.676820000000003
5005400,Maracaju,-55.39655,-21.55197
5005608,Miranda,-56.5978,-20.120379999999997
5005681,Mundo Novo,-54.27435,-23.94285
5005707,Naviraí,-54.025580000000005,-23.0222
5005806,Nioaque,-55.899840000000005,-21.101110000000002
5006002,Nova Alvorada do Sul,-54.21561,-21.49158
5006200,Nova Andradina,-53.422230000000006,-21.92651
5006259,Novo Horizonte do Sul,-53.78224,-22.60323
5006275,Paraíso das Águas,-53.13065,-19.22729
5006309,Paranaíba,-51.395759999999996,-19.52765
5006358,Paranhos,-55.35578,-23.71177
5006408,Pedro Gomes,-54.33665,-17.908179999999998
5006606,Ponta Porã,-55.581669999999995,-22.20281
5006903,Porto Murtinho,-57.3693,-21.23774
5007109,Ribas do Rio Pardo,-53.54403000000001,-20.59627
5007208,Rio Brilhante,-54.55733000000001,-21.6962
5007307,Rio Negro,-54.96383,-19.44827
5007406,Rio Verde de Mato Grosso,-55.042640000000006,-18.814329999999998
5007505,Rochedo,-54.705659999999995,-19.95176
5007554,Santa Rita do Pardo,-52.77437,-21.31924
5007695,São Gabriel do Oeste,-54.483830000000005,-19.16923
5007802,Selvíria,-51.75783,-20.28278
5007703,Sete Quedas,-55.027269999999994,-23.88066
5007901,Sidrolândia,-54.94249,-21.093629999999997
5007935,Sonora,-54.43645,-17.64629
5007950,Tacuru,-54.99057,-23.6495
5007976,Taquarussu,-53.431219999999996,-22.669829999999997
5008008,Terenos,-55.0248,-20.44693
5008305,Três Lagoas,-52.2116,-20.43854
5008404,Vicentina,-54.42399,-22.467570000000002
5100102,Acorizal,-56.31776,-15.177579999999999
5100201,Água Boa,-52.50063000000001,-13.978270000000002
5100250,Alta Floresta,-56.366690000000006,-10.055489999999999
5100300,Alto Araguaia,-53.46838,-17.44355
5100359,Alto Boa Vista,-51.749159999999996,-11.81022
5100409,Alto Garças,-53.582930000000005,-16.87903
5100508,Alto Paraguai,-56.6603,-14.759020000000001
5100607,Alto Taquari,-53.29982,-17.8265
5100805,Apiacás,-57.82716,-8.753689999999999
5101001,Araguaiana,-51.80475,-15.12694
5101209,Araguainha,-53.12085,-16.74832
5101258,Araputanga,-58.458259999999996,-15.25578
5101308,Arenápolis,-56.85949,-14.505770000000002
5101407,Aripuanã,-59.83805,-10.18684
5101605,Barão de Melgaço,-56.03174,-16.82015
5101704,Barra do Bugres,-57.56494,-15.066310000000001
5101803,Barra do Garças,-52.4976,-15.36166
5101852,Bom Jesus do Araguaia,-51.73993,-12.21658
5101902,Brasnorte,-57.998830000000005,-12.42192
5102504,Cáceres,-57.83375,-16.53717
5102603,Campinápolis,-53.12888,-14.374120000000001
5102637,Campo Novo do Parecis,-57.92954,-13.687920000000002
5102678,Campo Verde,-54.96115,-15.348279999999999
5102686,Campos de Júlio,-59.19138,-13.579360000000001
5102694,Canabrava do Norte,-51.82281,-11.2003
5102702,Canarana,-52.397090000000006,-13.3309
5102793,Carlinda,-55.83065,-10.1052
5102850,Castanheira,-58.60759,-10.95429
5103007,Chapada dos Guimarães,-55.54634,-15.12326
5103056,Cláudia,-55.04874,-11.44753
5103106,Cocalinho,-51.14755,-13.869179999999998
5103205,Colíder,-55.468619999999994,-10.630460000000001
5103254,Colniza,-60.304159999999996,-9.29214
5103304,Comodoro,-59.750780000000006,-13.196520000000001
5103353,Confresa,-51.69806,-10.40327
5103361,Conquista D'Oeste,-59.33153000000001,-14.63619
